"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","stimulus","button_pressed","responses","key_press","test_part","correct_response","test_number","test_scene","patternsize","true_test","correct","randomID","subject","image_switchboard","scene_order"
"vsl-grid-scene-snap","90","311471","0.0-5.0-2.0-34.0","","","[[0,0,0,0,0],[0,0,0,""img/obj11.png"",""img/obj5.png""],[0,0,""img/obj7.png"",""img/obj4.png"",0],[0,0,""img/obj2.png"",""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","91","314477","0.0-5.0-2.0-35.0","","","[[0,0,""img/obj11.png"",0,0],[0,""img/obj7.png"",""img/obj5.png"",0,0],[0,""img/obj4.png"",""img/obj10.png"",0,0],[""img/obj2.png"",0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","92","317485","0.0-5.0-2.0-36.0","","","[[0,0,""img/obj5.png"",0,0],[0,""img/obj4.png"",0,0,0],[""img/obj2.png"",""img/obj11.png"",0,0,0],[""img/obj7.png"",0,0,0,0],[0,""img/obj10.png"",0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","93","320493","0.0-5.0-2.0-37.0","","","[[0,0,0,0,0],[""img/obj8.png"",""img/obj11.png"",0,0,0],[""img/obj7.png"",""img/obj12.png"",0,0,0],[0,""img/obj10.png"",""img/obj1.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","94","323501","0.0-5.0-2.0-38.0","","","[[0,0,0,0,0],[0,0,0,""img/obj5.png"",0],[0,""img/obj8.png"",""img/obj4.png"",0,0],[0,""img/obj2.png"",""img/obj12.png"",0,0],[0,0,0,""img/obj1.png"",0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","95","326504","0.0-5.0-2.0-39.0","","","[[0,0,0,0,0],[0,""img/obj8.png"",""img/obj5.png"",0,0],[0,""img/obj4.png"",""img/obj12.png"",0,0],[""img/obj2.png"",0,0,""img/obj1.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","96","329509","0.0-5.0-2.0-40.0","","","[[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,""img/obj5.png"",""img/obj3.png"",0],[0,""img/obj4.png"",""img/obj9.png"",0,0],[""img/obj2.png"",0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","97","332517","0.0-5.0-2.0-41.0","","","[[0,0,0,0,""img/obj5.png""],[0,0,""img/obj6.png"",""img/obj4.png"",0],[0,0,""img/obj2.png"",""img/obj3.png"",0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","98","335520","0.0-5.0-2.0-42.0","","","[[0,0,""img/obj5.png"",0,0],[""img/obj8.png"",""img/obj4.png"",0,0,0],[""img/obj2.png"",""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","99","338525","0.0-5.0-2.0-43.0","","","[[0,0,0,0,0],[0,0,0,""img/obj5.png"",0],[0,""img/obj6.png"",""img/obj4.png"",0,0],[0,""img/obj2.png"",""img/obj3.png"",0,0],[0,""img/obj9.png"",0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","100","341532","0.0-5.0-2.0-44.0","","","[[0,0,""img/obj6.png"",0,0],[0,0,0,""img/obj3.png"",0],[0,0,""img/obj9.png"",""img/obj5.png"",0],[0,0,""img/obj4.png"",0,0],[0,""img/obj2.png"",0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","101","344540","0.0-5.0-2.0-45.0","","","[[0,""img/obj11.png"",0,0,0],[""img/obj7.png"",""img/obj8.png"",0,0,0],[0,""img/obj10.png"",""img/obj12.png"",0,0],[0,0,0,""img/obj1.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","102","347543","0.0-5.0-2.0-46.0","","","[[0,""img/obj8.png"",0,0,0],[0,0,""img/obj12.png"",""img/obj11.png"",0],[0,0,""img/obj7.png"",""img/obj1.png"",0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","103","350546","0.0-5.0-2.0-47.0","","","[[0,0,0,0,""img/obj5.png""],[0,0,""img/obj11.png"",""img/obj4.png"",0],[0,""img/obj7.png"",""img/obj2.png"",0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-attention-check","104","352228","0.0-5.0-3.0-0.0-0.0","","674.9000000000233","[[0,0,""img/square.png"",0,""img/square.png""],[0,0,0,""img/square.png"",0],[""img/square.png"",0,""img/attention.png"",0,0],[0,0,0,""img/square.png"",0],[0,0,0,0,0]]","","","32","","","","","","","","","","",""
"html-keyboard-response","105","353231","0.0-5.0-3.0-1.0","","null"," ","","","null","","","","","","","","","","",""
"vsl-grid-scene-snap","106","355235","0.0-5.0-4.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,0,""img/obj6.png"",""img/obj5.png""],[0,0,0,""img/obj4.png"",""img/obj3.png""],[0,0,""img/obj2.png"",""img/obj9.png"",0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","107","358238","0.0-5.0-4.0-1.0","","","[[0,""img/obj8.png"",""img/obj11.png"",0,0],[0,""img/obj7.png"",""img/obj12.png"",0,0],[0,0,""img/obj10.png"",""img/obj1.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","108","361241","0.0-5.0-4.0-2.0","","","[[0,0,0,0,0],[""img/obj8.png"",""img/obj6.png"",0,0,0],[0,""img/obj12.png"",""img/obj3.png"",0,0],[0,""img/obj9.png"",""img/obj1.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","109","364245","0.0-5.0-4.0-3.0","","","[[0,0,""img/obj8.png"",0,0],[0,0,0,""img/obj12.png"",0],[0,0,0,""img/obj6.png"",""img/obj1.png""],[0,0,0,0,""img/obj3.png""],[0,0,0,""img/obj9.png"",0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","110","367248","0.0-5.0-4.0-4.0","","","[[""img/obj8.png"",0,0,""img/obj5.png"",0],[0,""img/obj12.png"",""img/obj4.png"",0,0],[0,""img/obj2.png"",""img/obj1.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","111","370254","0.0-5.0-4.0-5.0","","","[[0,0,0,""img/obj5.png"",0],[0,""img/obj6.png"",""img/obj4.png"",0,0],[0,""img/obj2.png"",""img/obj3.png"",0,0],[0,""img/obj9.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","112","373261","0.0-5.0-4.0-6.0","","","[[0,0,""img/obj6.png"",0,0],[0,0,""img/obj8.png"",""img/obj3.png"",0],[0,0,""img/obj9.png"",""img/obj12.png"",0],[0,0,0,0,""img/obj1.png""],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","113","376267","0.0-5.0-4.0-7.0","","","[[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,""img/obj12.png"",""img/obj5.png""],[0,0,0,""img/obj4.png"",""img/obj1.png""],[0,0,""img/obj2.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","114","379273","0.0-5.0-4.0-8.0","","","[[0,0,0,0,0],[0,0,0,0,0],[""img/obj8.png"",""img/obj6.png"",0,0,0],[0,""img/obj12.png"",""img/obj3.png"",0,0],[0,""img/obj9.png"",""img/obj1.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","115","382277","0.0-5.0-4.0-9.0","","","[[0,0,0,0,0],[0,0,0,""img/obj11.png"",0],[0,0,""img/obj7.png"",""img/obj5.png"",0],[0,0,""img/obj4.png"",""img/obj10.png"",0],[0,""img/obj2.png"",0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","116","385284","0.0-5.0-4.0-10.0","","","[[0,0,0,0,0],[0,""img/obj6.png"",""img/obj5.png"",0,0],[0,""img/obj4.png"",""img/obj3.png"",0,0],[""img/obj2.png"",""img/obj9.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","117","388287","0.0-5.0-4.0-11.0","","","[[""img/obj8.png"",0,0,0,0],[0,""img/obj12.png"",""img/obj11.png"",0,0],[0,""img/obj7.png"",""img/obj1.png"",0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","118","391290","0.0-5.0-4.0-12.0","","","[[0,0,""img/obj8.png"",""img/obj5.png"",0],[0,0,""img/obj4.png"",""img/obj12.png"",0],[0,""img/obj2.png"",0,0,""img/obj1.png""],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","119","394294","0.0-5.0-4.0-13.0","","","[[0,0,""img/obj6.png"",0,0],[0,0,""img/obj5.png"",""img/obj3.png"",0],[0,""img/obj4.png"",""img/obj9.png"",0,0],[""img/obj2.png"",0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","120","397297","0.0-5.0-4.0-14.0","","","[[0,0,0,0,0],[0,0,0,0,""img/obj5.png""],[0,0,""img/obj11.png"",""img/obj4.png"",0],[0,""img/obj7.png"",""img/obj2.png"",0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","121","400300","0.0-5.0-4.0-15.0","","","[[0,0,0,0,0],[0,0,0,0,0],[""img/obj8.png"",""img/obj11.png"",0,0,0],[""img/obj7.png"",""img/obj12.png"",0,0,0],[0,""img/obj10.png"",""img/obj1.png"",0,0]]","","","","","","","","","","","","","",""
"html-keyboard-response","122","402307","0.0-6.0-0.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>120","","","null","","","","","","","","","","",""
"html-keyboard-response","123","403312","0.0-6.0-1.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>119","","","null","","","","","","","","","","",""
"html-keyboard-response","124","404317","0.0-6.0-2.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>118","","","null","","","","","","","","","","",""
"html-keyboard-response","125","405321","0.0-6.0-3.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>117","","","null","","","","","","","","","","",""
"html-keyboard-response","126","406325","0.0-6.0-4.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>116","","","null","","","","","","","","","","",""
"html-keyboard-response","127","407330","0.0-6.0-5.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>115","","","null","","","","","","","","","","",""
"html-keyboard-response","128","408333","0.0-6.0-6.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>114","","","null","","","","","","","","","","",""
"html-keyboard-response","129","409337","0.0-6.0-7.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>113","","","null","","","","","","","","","","",""
"html-keyboard-response","130","410341","0.0-6.0-8.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>112","","","null","","","","","","","","","","",""
"html-keyboard-response","131","411345","0.0-6.0-9.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>111","","","null","","","","","","","","","","",""
"html-keyboard-response","132","412349","0.0-6.0-10.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>110","","","null","","","","","","","","","","",""
"html-keyboard-response","133","413353","0.0-6.0-11.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>109","","","null","","","","","","","","","","",""
"html-keyboard-response","134","414357","0.0-6.0-12.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>108","","","null","","","","","","","","","","",""
"html-keyboard-response","135","415361","0.0-6.0-13.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>107","","","null","","","","","","","","","","",""
"html-keyboard-response","136","416365","0.0-6.0-14.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>106","","","null","","","","","","","","","","",""
"html-keyboard-response","137","417370","0.0-6.0-15.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>105","","","null","","","","","","","","","","",""
"html-keyboard-response","138","418373","0.0-6.0-16.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>104","","","null","","","","","","","","","","",""
"html-keyboard-response","139","419377","0.0-6.0-17.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>103","","","null","","","","","","","","","","",""
"html-keyboard-response","140","420381","0.0-6.0-18.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>102","","","null","","","","","","","","","","",""
"html-keyboard-response","141","421385","0.0-6.0-19.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>101","","","null","","","","","","","","","","",""
"html-keyboard-response","142","422389","0.0-6.0-20.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>100","","","null","","","","","","","","","","",""
"html-keyboard-response","143","423393","0.0-6.0-21.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>99","","","null","","","","","","","","","","",""
"html-keyboard-response","144","424397","0.0-6.0-22.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>98","","","null","","","","","","","","","","",""
"html-keyboard-response","145","425401","0.0-6.0-23.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>97","","","null","","","","","","","","","","",""
"html-keyboard-response","146","426405","0.0-6.0-24.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>96","","","null","","","","","","","","","","",""
"html-keyboard-response","147","427410","0.0-6.0-25.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>95","","","null","","","","","","","","","","",""
"html-keyboard-response","148","428413","0.0-6.0-26.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>94","","","null","","","","","","","","","","",""
"html-keyboard-response","149","429418","0.0-6.0-27.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>93","","","null","","","","","","","","","","",""
"html-keyboard-response","150","430421","0.0-6.0-28.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>92","","","null","","","","","","","","","","",""
"html-keyboard-response","151","431426","0.0-6.0-29.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>91","","","null","","","","","","","","","","",""
"html-keyboard-response","152","432427","0.0-6.0-30.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>90","","","null","","","","","","","","","","",""
"html-keyboard-response","153","433429","0.0-6.0-31.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>89","","","null","","","","","","","","","","",""
"html-keyboard-response","154","434430","0.0-6.0-32.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>88","","","null","","","","","","","","","","",""
"html-keyboard-response","155","435435","0.0-6.0-33.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>87","","","null","","","","","","","","","","",""
"html-keyboard-response","156","436439","0.0-6.0-34.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>86","","","null","","","","","","","","","","",""
"html-keyboard-response","157","437443","0.0-6.0-35.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>85","","","null","","","","","","","","","","",""
"html-keyboard-response","158","438447","0.0-6.0-36.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>84","","","null","","","","","","","","","","",""
"html-keyboard-response","159","439451","0.0-6.0-37.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>83","","","null","","","","","","","","","","",""
"html-keyboard-response","160","440455","0.0-6.0-38.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>82","","","null","","","","","","","","","","",""
"html-keyboard-response","161","441459","0.0-6.0-39.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>81","","","null","","","","","","","","","","",""
"html-keyboard-response","162","442463","0.0-6.0-40.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>80","","","null","","","","","","","","","","",""
"html-keyboard-response","163","443468","0.0-6.0-41.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>79","","","null","","","","","","","","","","",""
"html-keyboard-response","164","444472","0.0-6.0-42.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>78","","","null","","","","","","","","","","",""
"html-keyboard-response","165","445474","0.0-6.0-43.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>77","","","null","","","","","","","","","","",""
"html-keyboard-response","166","446475","0.0-6.0-44.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>76","","","null","","","","","","","","","","",""
"html-keyboard-response","167","447477","0.0-6.0-45.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>75","","","null","","","","","","","","","","",""
"html-keyboard-response","168","448481","0.0-6.0-46.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>74","","","null","","","","","","","","","","",""
"html-keyboard-response","169","449486","0.0-6.0-47.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>73","","","null","","","","","","","","","","",""
"html-keyboard-response","170","450492","0.0-6.0-48.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>72","","","null","","","","","","","","","","",""
"html-keyboard-response","171","451495","0.0-6.0-49.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>71","","","null","","","","","","","","","","",""
"html-keyboard-response","172","452501","0.0-6.0-50.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>70","","","null","","","","","","","","","","",""
"html-keyboard-response","173","453506","0.0-6.0-51.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>69","","","null","","","","","","","","","","",""
"html-keyboard-response","174","454510","0.0-6.0-52.0","","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>68","","","null","","","","","","","","","","",""
